exam_type,category,prompt,choice1,choice2,choice3,choice4,correct_answer,model_answer,key_points,explanation,difficulty,image_url,tags,source,source_year,reference_text,code_snippet,code_language,image_urls,certificate_id
WRITTEN_CBT,3-2 이미지 파운데이션 모델,파운데이션 모델에 대한 설명으로 가장 적절한 것은?,"텍스트, 이미지, 오디오처럼 서로 다른 종류의 데이터를 함께 이해하거나 생성하는 모델",새 분류용 학습 없이 이미지와 클래스 설명 텍스트의 유사도로 범주를 예측하는 방식,이미지 속 객체의 종류와 위치를 경계 상자로 찾는 과제,대규모 데이터로 사전 학습되어 여러 하위 과제에 파인튜닝하거나 전이할 수 있는 기반 모델,4,,,파운데이션 모델: 대규모 데이터로 사전 학습되어 여러 하위 과제에 파인튜닝하거나 전이할 수 있는 기반 모델,hard,,AI시험|객관식|개념비교|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,파운데이션 모델,파운데이션 모델,파운데이션 모델: 대규모 데이터로 사전 학습되어 여러 하위 과제에 파인튜닝하거나 전이할 수 있는 기반 모델,easy,,AI시험|단답형|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,대규모 데이터로 사전 학습되어 여러 하위 과제에 파인튜닝하거나 전이할 수 있는 기반 모델,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,CLIP,SigLIP,인스턴스 세그멘테이션,멀티모달 모델,4,,,"멀티모달 모델: 텍스트, 이미지, 오디오처럼 서로 다른 종류의 데이터를 함께 이해하거나 생성하는 모델",medium,,AI시험|객관식|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,"텍스트, 이미지, 오디오처럼 서로 다른 종류의 데이터를 함께 이해하거나 생성하는 모델",,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,멀티모달 모델에 대한 설명으로 가장 적절한 것은?,이미지·텍스트 쌍마다 시그모이드 손실을 적용하여 정합을 학습하는 비전·언어 모델,같은 범주의 서로 다른 객체 인스턴스를 구분해 각각의 픽셀 마스크를 예측하는 과제,"텍스트, 이미지, 오디오처럼 서로 다른 종류의 데이터를 함께 이해하거나 생성하는 모델",이미지 인코더와 텍스트 인코더를 대조학습하여 이미지와 문장을 같은 임베딩 공간에 정렬한 모델,3,,,"멀티모달 모델: 텍스트, 이미지, 오디오처럼 서로 다른 종류의 데이터를 함께 이해하거나 생성하는 모델",medium,,AI시험|객관식|개념비교|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,멀티모달 모델,멀티모달 모델,"멀티모달 모델: 텍스트, 이미지, 오디오처럼 서로 다른 종류의 데이터를 함께 이해하거나 생성하는 모델",medium,,AI시험|단답형|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,"텍스트, 이미지, 오디오처럼 서로 다른 종류의 데이터를 함께 이해하거나 생성하는 모델",,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,LLaVA,이미지 생성 모델,CLIP,대조학습,3,,,CLIP: 이미지 인코더와 텍스트 인코더를 대조학습하여 이미지와 문장을 같은 임베딩 공간에 정렬한 모델,medium,,AI시험|객관식|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,이미지 인코더와 텍스트 인코더를 대조학습하여 이미지와 문장을 같은 임베딩 공간에 정렬한 모델,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,CLIP에 대한 설명으로 가장 적절한 것은?,텍스트 조건이나 다른 입력을 바탕으로 새로운 이미지를 합성하는 모델,이미지 인코더와 텍스트 인코더를 대조학습하여 이미지와 문장을 같은 임베딩 공간에 정렬한 모델,"짝이 맞는 이미지·텍스트 표현은 가깝게, 맞지 않는 쌍은 멀게 학습하는 방식",비전 인코더의 이미지 표현을 언어 모델과 연결해 이미지 기반 대화를 수행하는 멀티모달 언어모델,2,,,CLIP: 이미지 인코더와 텍스트 인코더를 대조학습하여 이미지와 문장을 같은 임베딩 공간에 정렬한 모델,medium,,AI시험|객관식|개념비교|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,CLIP,CLIP,CLIP: 이미지 인코더와 텍스트 인코더를 대조학습하여 이미지와 문장을 같은 임베딩 공간에 정렬한 모델,medium,,AI시험|단답형|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,이미지 인코더와 텍스트 인코더를 대조학습하여 이미지와 문장을 같은 임베딩 공간에 정렬한 모델,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,깊이 추정,대조학습,제로샷 이미지 분류,세그멘테이션,2,,,"대조학습: 짝이 맞는 이미지·텍스트 표현은 가깝게, 맞지 않는 쌍은 멀게 학습하는 방식",medium,,AI시험|객관식|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,"짝이 맞는 이미지·텍스트 표현은 가깝게, 맞지 않는 쌍은 멀게 학습하는 방식",,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,대조학습에 대한 설명으로 가장 적절한 것은?,"짝이 맞는 이미지·텍스트 표현은 가깝게, 맞지 않는 쌍은 멀게 학습하는 방식",새 분류용 학습 없이 이미지와 클래스 설명 텍스트의 유사도로 범주를 예측하는 방식,이미지의 각 픽셀에 의미 범주 또는 객체 소속을 할당하는 과제,이미지의 각 위치에 카메라로부터의 거리 또는 상대적 깊이를 예측하는 과제,1,,,"대조학습: 짝이 맞는 이미지·텍스트 표현은 가깝게, 맞지 않는 쌍은 멀게 학습하는 방식",medium,,AI시험|객관식|개념비교|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,대조학습,대조학습,"대조학습: 짝이 맞는 이미지·텍스트 표현은 가깝게, 맞지 않는 쌍은 멀게 학습하는 방식",medium,,AI시험|단답형|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,"짝이 맞는 이미지·텍스트 표현은 가깝게, 맞지 않는 쌍은 멀게 학습하는 방식",,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,제로샷 이미지 분류,SigLIP,객체 탐지,파인튜닝,1,,,제로샷 이미지 분류: 새 분류용 학습 없이 이미지와 클래스 설명 텍스트의 유사도로 범주를 예측하는 방식,medium,,AI시험|객관식|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,새 분류용 학습 없이 이미지와 클래스 설명 텍스트의 유사도로 범주를 예측하는 방식,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,제로샷 이미지 분류에 대한 설명으로 가장 적절한 것은?,이미지·텍스트 쌍마다 시그모이드 손실을 적용하여 정합을 학습하는 비전·언어 모델,이미지 속 객체의 종류와 위치를 경계 상자로 찾는 과제,사전 학습 모델의 파라미터를 특정 데이터와 목적에 맞게 추가 학습하는 과정,새 분류용 학습 없이 이미지와 클래스 설명 텍스트의 유사도로 범주를 예측하는 방식,4,,,제로샷 이미지 분류: 새 분류용 학습 없이 이미지와 클래스 설명 텍스트의 유사도로 범주를 예측하는 방식,hard,,AI시험|객관식|개념비교|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,제로샷 이미지 분류,제로샷 이미지 분류,제로샷 이미지 분류: 새 분류용 학습 없이 이미지와 클래스 설명 텍스트의 유사도로 범주를 예측하는 방식,medium,,AI시험|단답형|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,새 분류용 학습 없이 이미지와 클래스 설명 텍스트의 유사도로 범주를 예측하는 방식,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,LLaVA,인스턴스 세그멘테이션,지식 증류,SigLIP,4,,,SigLIP: 이미지·텍스트 쌍마다 시그모이드 손실을 적용하여 정합을 학습하는 비전·언어 모델,easy,,AI시험|객관식|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,이미지·텍스트 쌍마다 시그모이드 손실을 적용하여 정합을 학습하는 비전·언어 모델,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,SigLIP에 대한 설명으로 가장 적절한 것은?,같은 범주의 서로 다른 객체 인스턴스를 구분해 각각의 픽셀 마스크를 예측하는 과제,큰 교사 모델의 출력이나 표현을 작은 학생 모델이 모방하도록 학습하는 기법,이미지·텍스트 쌍마다 시그모이드 손실을 적용하여 정합을 학습하는 비전·언어 모델,비전 인코더의 이미지 표현을 언어 모델과 연결해 이미지 기반 대화를 수행하는 멀티모달 언어모델,3,,,SigLIP: 이미지·텍스트 쌍마다 시그모이드 손실을 적용하여 정합을 학습하는 비전·언어 모델,medium,,AI시험|객관식|개념비교|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,SigLIP,SigLIP,SigLIP: 이미지·텍스트 쌍마다 시그모이드 손실을 적용하여 정합을 학습하는 비전·언어 모델,easy,,AI시험|단답형|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,이미지·텍스트 쌍마다 시그모이드 손실을 적용하여 정합을 학습하는 비전·언어 모델,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,이미지 생성 모델,합성 데이터,LLaVA,세그멘테이션,3,,,LLaVA: 비전 인코더의 이미지 표현을 언어 모델과 연결해 이미지 기반 대화를 수행하는 멀티모달 언어모델,medium,,AI시험|객관식|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,비전 인코더의 이미지 표현을 언어 모델과 연결해 이미지 기반 대화를 수행하는 멀티모달 언어모델,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,LLaVA에 대한 설명으로 가장 적절한 것은?,실제 수집 대신 모델이나 시뮬레이션을 통해 인공적으로 생성한 학습 데이터,비전 인코더의 이미지 표현을 언어 모델과 연결해 이미지 기반 대화를 수행하는 멀티모달 언어모델,이미지의 각 픽셀에 의미 범주 또는 객체 소속을 할당하는 과제,텍스트 조건이나 다른 입력을 바탕으로 새로운 이미지를 합성하는 모델,2,,,LLaVA: 비전 인코더의 이미지 표현을 언어 모델과 연결해 이미지 기반 대화를 수행하는 멀티모달 언어모델,medium,,AI시험|객관식|개념비교|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,LLaVA,LLaVA,LLaVA: 비전 인코더의 이미지 표현을 언어 모델과 연결해 이미지 기반 대화를 수행하는 멀티모달 언어모델,medium,,AI시험|단답형|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,비전 인코더의 이미지 표현을 언어 모델과 연결해 이미지 기반 대화를 수행하는 멀티모달 언어모델,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,파운데이션 모델,세그멘테이션,객체 탐지,깊이 추정,2,,,세그멘테이션: 이미지의 각 픽셀에 의미 범주 또는 객체 소속을 할당하는 과제,medium,,AI시험|객관식|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,이미지의 각 픽셀에 의미 범주 또는 객체 소속을 할당하는 과제,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,세그멘테이션에 대한 설명으로 가장 적절한 것은?,이미지의 각 픽셀에 의미 범주 또는 객체 소속을 할당하는 과제,이미지 속 객체의 종류와 위치를 경계 상자로 찾는 과제,이미지의 각 위치에 카메라로부터의 거리 또는 상대적 깊이를 예측하는 과제,대규모 데이터로 사전 학습되어 여러 하위 과제에 파인튜닝하거나 전이할 수 있는 기반 모델,1,,,세그멘테이션: 이미지의 각 픽셀에 의미 범주 또는 객체 소속을 할당하는 과제,medium,,AI시험|객관식|개념비교|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,세그멘테이션,세그멘테이션,세그멘테이션: 이미지의 각 픽셀에 의미 범주 또는 객체 소속을 할당하는 과제,medium,,AI시험|단답형|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,이미지의 각 픽셀에 의미 범주 또는 객체 소속을 할당하는 과제,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,객체 탐지,인스턴스 세그멘테이션,파인튜닝,멀티모달 모델,1,,,객체 탐지: 이미지 속 객체의 종류와 위치를 경계 상자로 찾는 과제,medium,,AI시험|객관식|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,이미지 속 객체의 종류와 위치를 경계 상자로 찾는 과제,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,객체 탐지에 대한 설명으로 가장 적절한 것은?,같은 범주의 서로 다른 객체 인스턴스를 구분해 각각의 픽셀 마스크를 예측하는 과제,사전 학습 모델의 파라미터를 특정 데이터와 목적에 맞게 추가 학습하는 과정,"텍스트, 이미지, 오디오처럼 서로 다른 종류의 데이터를 함께 이해하거나 생성하는 모델",이미지 속 객체의 종류와 위치를 경계 상자로 찾는 과제,4,,,객체 탐지: 이미지 속 객체의 종류와 위치를 경계 상자로 찾는 과제,hard,,AI시험|객관식|개념비교|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,객체 탐지,객체 탐지,객체 탐지: 이미지 속 객체의 종류와 위치를 경계 상자로 찾는 과제,medium,,AI시험|단답형|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,이미지 속 객체의 종류와 위치를 경계 상자로 찾는 과제,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,이미지 생성 모델,지식 증류,CLIP,인스턴스 세그멘테이션,4,,,인스턴스 세그멘테이션: 같은 범주의 서로 다른 객체 인스턴스를 구분해 각각의 픽셀 마스크를 예측하는 과제,medium,,AI시험|객관식|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,같은 범주의 서로 다른 객체 인스턴스를 구분해 각각의 픽셀 마스크를 예측하는 과제,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,인스턴스 세그멘테이션에 대한 설명으로 가장 적절한 것은?,큰 교사 모델의 출력이나 표현을 작은 학생 모델이 모방하도록 학습하는 기법,이미지 인코더와 텍스트 인코더를 대조학습하여 이미지와 문장을 같은 임베딩 공간에 정렬한 모델,같은 범주의 서로 다른 객체 인스턴스를 구분해 각각의 픽셀 마스크를 예측하는 과제,텍스트 조건이나 다른 입력을 바탕으로 새로운 이미지를 합성하는 모델,3,,,인스턴스 세그멘테이션: 같은 범주의 서로 다른 객체 인스턴스를 구분해 각각의 픽셀 마스크를 예측하는 과제,medium,,AI시험|객관식|개념비교|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,인스턴스 세그멘테이션,인스턴스 세그멘테이션,인스턴스 세그멘테이션: 같은 범주의 서로 다른 객체 인스턴스를 구분해 각각의 픽셀 마스크를 예측하는 과제,medium,,AI시험|단답형|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,같은 범주의 서로 다른 객체 인스턴스를 구분해 각각의 픽셀 마스크를 예측하는 과제,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,합성 데이터,대조학습,이미지 생성 모델,깊이 추정,3,,,이미지 생성 모델: 텍스트 조건이나 다른 입력을 바탕으로 새로운 이미지를 합성하는 모델,easy,,AI시험|객관식|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,텍스트 조건이나 다른 입력을 바탕으로 새로운 이미지를 합성하는 모델,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,이미지 생성 모델에 대한 설명으로 가장 적절한 것은?,"짝이 맞는 이미지·텍스트 표현은 가깝게, 맞지 않는 쌍은 멀게 학습하는 방식",텍스트 조건이나 다른 입력을 바탕으로 새로운 이미지를 합성하는 모델,이미지의 각 위치에 카메라로부터의 거리 또는 상대적 깊이를 예측하는 과제,실제 수집 대신 모델이나 시뮬레이션을 통해 인공적으로 생성한 학습 데이터,2,,,이미지 생성 모델: 텍스트 조건이나 다른 입력을 바탕으로 새로운 이미지를 합성하는 모델,medium,,AI시험|객관식|개념비교|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,이미지 생성 모델,이미지 생성 모델,이미지 생성 모델: 텍스트 조건이나 다른 입력을 바탕으로 새로운 이미지를 합성하는 모델,easy,,AI시험|단답형|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,텍스트 조건이나 다른 입력을 바탕으로 새로운 이미지를 합성하는 모델,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,제로샷 이미지 분류,깊이 추정,파인튜닝,파운데이션 모델,2,,,깊이 추정: 이미지의 각 위치에 카메라로부터의 거리 또는 상대적 깊이를 예측하는 과제,medium,,AI시험|객관식|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,이미지의 각 위치에 카메라로부터의 거리 또는 상대적 깊이를 예측하는 과제,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,깊이 추정에 대한 설명으로 가장 적절한 것은?,이미지의 각 위치에 카메라로부터의 거리 또는 상대적 깊이를 예측하는 과제,사전 학습 모델의 파라미터를 특정 데이터와 목적에 맞게 추가 학습하는 과정,대규모 데이터로 사전 학습되어 여러 하위 과제에 파인튜닝하거나 전이할 수 있는 기반 모델,새 분류용 학습 없이 이미지와 클래스 설명 텍스트의 유사도로 범주를 예측하는 방식,1,,,깊이 추정: 이미지의 각 위치에 카메라로부터의 거리 또는 상대적 깊이를 예측하는 과제,medium,,AI시험|객관식|개념비교|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,깊이 추정,깊이 추정,깊이 추정: 이미지의 각 위치에 카메라로부터의 거리 또는 상대적 깊이를 예측하는 과제,medium,,AI시험|단답형|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,이미지의 각 위치에 카메라로부터의 거리 또는 상대적 깊이를 예측하는 과제,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,파인튜닝,지식 증류,멀티모달 모델,SigLIP,1,,,파인튜닝: 사전 학습 모델의 파라미터를 특정 데이터와 목적에 맞게 추가 학습하는 과정,medium,,AI시험|객관식|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,사전 학습 모델의 파라미터를 특정 데이터와 목적에 맞게 추가 학습하는 과정,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,파인튜닝에 대한 설명으로 가장 적절한 것은?,큰 교사 모델의 출력이나 표현을 작은 학생 모델이 모방하도록 학습하는 기법,"텍스트, 이미지, 오디오처럼 서로 다른 종류의 데이터를 함께 이해하거나 생성하는 모델",이미지·텍스트 쌍마다 시그모이드 손실을 적용하여 정합을 학습하는 비전·언어 모델,사전 학습 모델의 파라미터를 특정 데이터와 목적에 맞게 추가 학습하는 과정,4,,,파인튜닝: 사전 학습 모델의 파라미터를 특정 데이터와 목적에 맞게 추가 학습하는 과정,hard,,AI시험|객관식|개념비교|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,파인튜닝,파인튜닝,파인튜닝: 사전 학습 모델의 파라미터를 특정 데이터와 목적에 맞게 추가 학습하는 과정,medium,,AI시험|단답형|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,사전 학습 모델의 파라미터를 특정 데이터와 목적에 맞게 추가 학습하는 과정,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,합성 데이터,CLIP,LLaVA,지식 증류,4,,,지식 증류: 큰 교사 모델의 출력이나 표현을 작은 학생 모델이 모방하도록 학습하는 기법,medium,,AI시험|객관식|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,큰 교사 모델의 출력이나 표현을 작은 학생 모델이 모방하도록 학습하는 기법,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,3-2 이미지 파운데이션 모델에서 다루는 지식 증류에 대한 설명으로 가장 적절한 것은?,이미지 인코더와 텍스트 인코더를 대조학습하여 이미지와 문장을 같은 임베딩 공간에 정렬한 모델,비전 인코더의 이미지 표현을 언어 모델과 연결해 이미지 기반 대화를 수행하는 멀티모달 언어모델,큰 교사 모델의 출력이나 표현을 작은 학생 모델이 모방하도록 학습하는 기법,실제 수집 대신 모델이나 시뮬레이션을 통해 인공적으로 생성한 학습 데이터,3,,,지식 증류: 큰 교사 모델의 출력이나 표현을 작은 학생 모델이 모방하도록 학습하는 기법,medium,,AI시험|객관식|개념비교|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,지식 증류,지식 증류,지식 증류: 큰 교사 모델의 출력이나 표현을 작은 학생 모델이 모방하도록 학습하는 기법,medium,,AI시험|단답형|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,큰 교사 모델의 출력이나 표현을 작은 학생 모델이 모방하도록 학습하는 기법,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 개념으로 가장 적절한 것은?,대조학습,세그멘테이션,합성 데이터,파운데이션 모델,3,,,합성 데이터: 실제 수집 대신 모델이나 시뮬레이션을 통해 인공적으로 생성한 학습 데이터,medium,,AI시험|객관식|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,실제 수집 대신 모델이나 시뮬레이션을 통해 인공적으로 생성한 학습 데이터,,,,,ai-exam
WRITTEN_CBT,3-2 이미지 파운데이션 모델,합성 데이터에 대한 설명으로 가장 적절한 것은?,이미지의 각 픽셀에 의미 범주 또는 객체 소속을 할당하는 과제,실제 수집 대신 모델이나 시뮬레이션을 통해 인공적으로 생성한 학습 데이터,대규모 데이터로 사전 학습되어 여러 하위 과제에 파인튜닝하거나 전이할 수 있는 기반 모델,"짝이 맞는 이미지·텍스트 표현은 가깝게, 맞지 않는 쌍은 멀게 학습하는 방식",2,,,합성 데이터: 실제 수집 대신 모델이나 시뮬레이션을 통해 인공적으로 생성한 학습 데이터,medium,,AI시험|객관식|개념비교|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,,,,,,ai-exam
PRACTICAL_WRITTEN_RESPONSE,3-2 이미지 파운데이션 모델,다음 설명에 해당하는 용어를 쓰시오.,,,,,,합성 데이터,합성 데이터,합성 데이터: 실제 수집 대신 모델이나 시뮬레이션을 통해 인공적으로 생성한 학습 데이터,medium,,AI시험|단답형|3-2 이미지 파운데이션 모델,3-2. 이미지 파운데이션 모델 PDF 강의 정리본,,실제 수집 대신 모델이나 시뮬레이션을 통해 인공적으로 생성한 학습 데이터,,,,,ai-exam
WRITTEN_CBT,4-1 LangChain 서비스 개발,다음 설명에 해당하는 개념으로 가장 적절한 것은?,포스트 트레이닝,RLHF,정보 검색,LLM 에이전트,1,,,"포스트 트레이닝: 사전 학습 모델을 지시 준수, 선호 정렬 또는 특정 능력에 맞게 추가로 조정하는 학습 단계",easy,,AI시험|객관식|4-1 LangChain 서비스 개발,4-1. LangChain 서비스 개발 PDF 강의 정리본,,"사전 학습 모델을 지시 준수, 선호 정렬 또는 특정 능력에 맞게 추가로 조정하는 학습 단계",,,,,ai-exam
WRITTEN_CBT,4-1 LangChain 서비스 개발,포스트 트레이닝에 대한 설명으로 가장 적절한 것은?,인간 피드백으로 보상 모델을 만들고 강화학습으로 언어 모델을 인간 선호에 맞추는 방법,질의와 관련된 문서나 정보를 저장소에서 찾아 순위를 매기는 과정,"언어 모델을 중심으로 계획, 메모리, 도구 사용을 결합해 목표를 자율적으로 수행하는 시스템","사전 학습 모델을 지시 준수, 선호 정렬 또는 특정 능력에 맞게 추가로 조정하는 학습 단계",4,,,"포스트 트레이닝: 사전 학습 모델을 지시 준수, 선호 정렬 또는 특정 능력에 맞게 추가로 조정하는 학습 단계",hard,,AI시험|객관식|개념비교|4-1 LangChain 서비스 개발,4-1. LangChain 서비스 개발 PDF 강의 정리본,,,,,,,ai-exam
