exam_type,category,prompt,choice1,choice2,choice3,choice4,correct_answer,model_answer,key_points,explanation,difficulty,image_url,tags,source,source_year,reference_text,code_snippet,code_language,image_urls,certificate_id
WRITTEN_CBT,컴퓨터 구조,메인루틴에서 서브루틴 종료 후 다시 메인루틴으로 돌아올 수 있는 이유는?,서브루틴 호출 시 파라미터로 전달해 주기 때문이다.,서브루틴 호출 시 CALL 명령어 다음의 메모리 주소를 누산기에 저장하기 때문이다.,서브루틴 호출 시 CALL 명령어 다음의 메모리 주소를 큐에 저장하기 때문이다.,서브루틴 호출 시 CALL 명령어 다음의 메모리 주소를 스택에 저장하기 때문이다.,4,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|마이크로 전자계산기,전자계산기조직응용기사 2019-08-04 97번,2019,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,SRAM과 DRAM의 설명으로 틀린 것은?,SRAM은 리플래시가 필요 없다.,DRAM은 휘발성 소자(volatile)이다.,DRAM은 집적도가 높아 고용량이 가능하다.,SRAM은 캐패시터와 트랜지스터로 구성된다.,4,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|마이크로 전자계산기,전자계산기조직응용기사 2019-08-04 98번,2019,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,다음 중 메모리 맵(memory mapped)형 입출력 장치의 설명 으로 틀린 것은?,입출력 포트를 다루기 위한 인스트력션이 따로 있다.,메모리의 번지를 I/O 인터페이스 레지스터까지 확장하여 지정한다.,"메모리에 대한 제어신호만 필요하고, 메모리와 입출력 번지 사이의 구분은 없다.",I/O 인터페이스를 지정하는 번지는 메모리 번지를 이용 하므로 메모리 용량의 감소를 가져온다.,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|마이크로 전자계산기,전자계산기조직응용기사 2022-03-05 96번,2022,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,"C언어에서 int a [ ] = {4, 5, 6, -9}; 라는 명령을 정적 배 열로 초기화하는 것과 동이하게 수행하는 명령은?","int a [4] = 4, 5, 6, -9;","int a [4] = {4, 5, 6, -9};","int a [4, 5, 6, -9];","int a [ ] = 4, 5, 6, -9;",2,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기 프로그래밍,전자계산기조직응용기사 2020-06-06 1번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,매개변수 전달방식(parameter passing mechanism)에 있어 값 전달방식(call by value)에 대한 설명으로 옳은 것은?,형식매개변수의 어떠한 변화도 실매개변수에 아무런 영향 을 미치지 않는다.,형식매개변수의 이름이 사용될 때마다 대응되는 실매개변 수의 이름으로 대치된다.,값 전달방식(call by value)으로 실매개변수의 주소를 형 식매개변수로 보낸다.,"형식매개변수의 값을 실매개변수에 저장하고, 형식매개변 수를 부프로그램의 전역변수로 사용한다.",1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기 프로그래밍,전자계산기조직응용기사 2020-06-06 2번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,사용자가 작성한 프로그램 오류를 검토 및 수정할 수 있는 프로그램은?,링커(linker),편집기(editor),디버거(debugger),운영체제(operating system),3,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기 프로그래밍,전자계산기조직응용기사 2020-06-06 3번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,객체지향 설계 방법론에 대한 설명으로 틀린 것은?,구체적인 절차를 표현한다.,형식적인 전략으로 기술한다.,객체의 속성과 자료 구조를 표현한다.,서브클래스와 메시지 특성을 세분화하여 세부사항을 정제 화한다.,2,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기 프로그래밍,전자계산기조직응용기사 2020-06-06 7번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,C언어에서 지정된 파일로부터 한 문자씩 읽어들이는 파일처 리 함수는?,fopen( ),fscanf( ),fgetc( ),fgets( ),3,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기 프로그래밍,전자계산기조직응용기사 2020-06-06 8번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,C언어에서 정수형 자료 선언 시 사용하는 것은?,float,double,int,char,3,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기 프로그래밍,전자계산기조직응용기사 2020-06-06 9번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,C언어의 switch 문에 관한 내용으로 가장 옳은 것은?,기억구조를 결정하기 위해 쓰인다.,메모리에 직접 접근하기 위한 키워드이다.,기억클래스에 접근하기 위해 사용되는 전형적인 문장이 다.,다중 결정(multi-way decision)의 하나로서 수식이 상수 값에 일치하는지를 알아보고 이에 따른 쪽으로 분기시킨 다.,4,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기 프로그래밍,전자계산기조직응용기사 2020-06-06 10번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,C언어에서 변수의 생존기간과 범위에 대한 설명으로 틀린 것은?,자동(auto)변수는 프로그램 블록 내에서나 함수 내부에 서만 유효한 변수이다.,정적(static)변수는 원시 프로그램의 내부 어디에서나 사 용이 가능한 변수이다.,외부(extern)변수는 모든 원시 프로그램에 걸쳐 사용되는 변수이다.,"레지스터(register)변수는 정적(static)변수 기능과 같으 며, 저속 연산용 변수이다.",4,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기 프로그래밍,전자계산기조직응용기사 2020-06-06 13번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,"BNF를 이용하여 그 대상을 Root로 하고, 단말노드들을 왼 쪽에서 오른쪽으로 나열하여 작성하고 작성된 표현식이 BNF의 정의에 의해 바르게 작성되었는지를 확인하기 위해 만든 트리는?",구조 트리,분석 트리,파스 트리,구문 트리,3,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기 프로그래밍,전자계산기조직응용기사 2020-06-06 14번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,"어셈블리언어 코드의 실행 결과로 도출되는 레지스터 al의 값은? (단, 모든 명령어와 상수, 레지스터 이름은 인텔 기반 PC의 어셈블리언어 체계를 따른다고 가정한다.)",5,10,100,115,3,,,,medium,/questions/computer-system-engineer/a/20200606/q015-1.png,컴퓨터시스템기사|필기|기출|A계보|전자계산기 프로그래밍,전자계산기조직응용기사 2020-06-06 15번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,자바(Java)에서 자료형 중 기본형(Primitive type)이 아닌 것 년 06 월 06 일 필기 기출문제 은?,byte,long,boolean,string,4,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기 프로그래밍,전자계산기조직응용기사 2020-06-06 16번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,C언어에서 “printf”에 사용되는 파라미터(parameter) 중 변 환 문자열에 대한 의미로 틀린 것은?,%o : 2진수로 출력한다.,%c : 문자로 출력한다.,%f : 부동 소수점 수로 출력한다.,%d : 10진수로 출력한다.,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기 프로그래밍,전자계산기조직응용기사 2020-06-06 17번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,객체지향프로그래밍의 개념과 관계가 없는 것은?,클래스,메시지,메소드,프로시저,4,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기 프로그래밍,전자계산기조직응용기사 2020-06-06 19번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,C언어에서 공용체 선언 시 관계있는 명령어는?,struct,union,enum,static,2,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기 프로그래밍,전자계산기조직응용기사 2020-06-06 20번,2020,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,"변조속도가 2400 baud 이고, 16진 QAM을 사용하는 경우 데이터 신호속도(bps)는?",4800,9600,12400,19200,2,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|자료구조 및 데이터통신,전자계산기조직응용기사 2020-06-06 21번,2020,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,OSI 7계층 중 네트워크 계층에 대한 설명으로 맞지 않는 것 은?,데이터의 암호화 및 압축 기능이 있다.,통신망을 통한 목적지까지 패킷 전달을 담당한다.,패킷의 경로 선택 및 중계 역할을 한다.,과도한 패킷 유입에 대한 폭주 제어 기능을 한다.,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|자료구조 및 데이터통신,전자계산기조직응용기사 2020-06-06 22번,2020,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,HDLC 전송 제어 절차의 3가지 동작 모드에 해당하지 않는 것은?,Synchronous Response Mode,Normal Response Mode,Asynchronous Response Mode,Asynchronous Balanced Mode,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|자료구조 및 데이터통신,전자계산기조직응용기사 2020-06-06 24번,2020,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,다음 중 자유경쟁으로 채널 사용권을 확보하는 방법으로 노 드 간의 충돌을 허용하는 네트워크 접근 방법은?,Slotted Ring,Token Passing,CSMA/CD,Polling,3,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|자료구조 및 데이터통신,전자계산기조직응용기사 2020-06-06 25번,2020,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,신호 대 잡음비가 63인 전송채널이 있다. 이 채널의 대역폭 이 8 kHz라 하면 통신용량(bps)은?,64420,48000,25902,55270,2,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|자료구조 및 데이터통신,전자계산기조직응용기사 2020-06-06 26번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,다음이 설명하고 있는 다중화 방식은?,주파수 분할 다중화,동기식 시분할 다중화,코드 분할 다중화,파장 분할 다중화,2,,,,medium,/questions/computer-system-engineer/a/20200606/q027-1.png,컴퓨터시스템기사|필기|기출|A계보|자료구조 및 데이터통신,전자계산기조직응용기사 2020-06-06 27번,2020,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,TCP/IP 프로토콜에서 IP(Internet Protocol)에 대한 설명으 로 거리가 먼 것은?,비연결형 전송 서비스 제공,비신뢰성 전송 서비스 제공,데이터그램 전송 서비스 제공,스트림 전송계층 서비스 제공,4,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|자료구조 및 데이터통신,전자계산기조직응용기사 2020-06-06 28번,2020,,,,,computer-system-engineer
WRITTEN_CBT,디지털 회로 및 데이터 통신,전송제어 절차를 옳게 나타낸 것은?,회선 접속 → 데이터 링크 확립 → 회선 절단 → 데이터 링크 해제 → 정보 전송,데이터 링크 확립 → 회선 접속 → 정보 전송 → 회선 절단 → 데이터 링크 해제,데이터 링크 확립 → 정보 전송 → 회선 접속확립 → 데 이터 링크 해제 → 회선 절단,회선 접속 → 데이터 링크 확립 → 정보 전송 → 데이터 링크 해제 → 회선 절단,4,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|자료구조 및 데이터통신,전자계산기조직응용기사 2020-06-06 29번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,해싱에서 서로 다른 두 개 이상의 레코드가 동일한 주소를 갖는 현상은?,Relation,Overflow 년 06 월 06 일 필기 기출문제,Collision,Clustering,3,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|자료구조 및 데이터통신,전자계산기조직응용기사 2020-06-06 33번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,다음 트리를 전위 순회한 결과는?,A B D E C F G,B D E A C F G,D E B A F G C,D E B F G C A,1,,,,medium,/questions/computer-system-engineer/a/20200606/q034-1.png,컴퓨터시스템기사|필기|기출|A계보|자료구조 및 데이터통신,전자계산기조직응용기사 2020-06-06 34번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,관계대수의 순수 관계 연산자가 아닌 것은?,Project,Select,Join,Union,4,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|자료구조 및 데이터통신,전자계산기조직응용기사 2020-06-06 37번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,힙 정렬(heap sort)에서 힙의 구성을 위해 사용되는 트리 는?,스레드이진트리,완전이진트리,단방향트리,이진탐색트리,2,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|자료구조 및 데이터통신,전자계산기조직응용기사 2020-06-06 38번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,데이터베이스의 3계층 스키마에 해당하지 않는 것은?,내부 스키마,레지스터 스키마,외부 스키마,개념 스키마,2,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|자료구조 및 데이터통신,전자계산기조직응용기사 2020-06-06 39번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 프로그래밍,큐(Queue)에 대한 설명으로 틀린 것은?,자료의 삽입과 삭제가 Top에서 이루어진다.,FIFO 방식으로 처리한다.,Front와 Rear의 포인터 2개를 갖고 있다.,운영체제의 작업 스케줄링에 사용된다.,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|자료구조 및 데이터통신,전자계산기조직응용기사 2020-06-06 40번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,산술 시프트(Arithmetic Shift)에 관한 설명으로 틀린 것은?,"레지스터의 값을 우측으로 시프트할 때 새로운 입력 비 트는 1의 보수, 2의 보수 모두 0이 입력된다.","레지스터의 값을 좌측으로 시프트할 때 새로운 입력 비 트는 1의 보수인 경우 부호 비트가 입력되고, 2의 보수 인 경우 무조건 0이 입력된다.",레지스터의 값을 n비트 우측으로 시프트하면 2 n 으로 나 누는 효과를 갖는다.,1의 보수 표현방식으로 레지스터에 저장된 값이 최상위 비트인 부호 비트와 최하위 비트인 LSB가 서로 다를 때 우측 시프트를 수행하면 잘림 에러(Truncation Error)가 발생한다.,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 41번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,"다음 (A), (B)에 해당하는 장치의 명칭으로 옳은 것은?","A : 제어장치, B : 연산장치","A : 연산장치, B : 제어장치","A : 입력장치, B : 연산장치","A : 제어장치, B : 레지스터",2,,,,medium,/questions/computer-system-engineer/a/20200606/q042-1.png,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 42번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,파이프라인 프로세서(Pipeline processor)에 대한 설명으로 가장 옳은 것은?,2개 이상의 명령어를 동시에 수행할 수 있는 프로세서,Micro program에 의한 프로세서,Bubble memory로 구성된 프로세서,Control memory로 분리된 프로세서,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 43번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,상대 주소 지정방식(Relative Addressing Mode)을 사용하는 컴퓨터에서 PC(Program Counter)의 값이 (2FA50) 16 이고 변 위(Displacement)값이 (0B) 16 이라면 실제 데이터가 들어 있는 메모리의 주소는 얼마인가?,(2FA500B) 16,(2FA45) 16,(0B2FA50) 16,(2FA5B) 16,4,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 44번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,복수 모듈 기억장치의 특징으로 틀린 것은?,주기억장치와 CPU의 속도차의 문제점을 개선한다.,기억장치의 버스를 시분할하여 사용한다.,병렬 판독 논리회로를 가지고 있기 때문에 하드웨어 비 용이 증가한다.,기억장소의 접근을 보다 빠르게 한다.,3,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 45번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,"음수 표현을 위해 2의 보수를 사용하는 컴퓨터 시스템에서 십진수 –8에서 +7까지 범위의 수를 표현, 저장하고자 할 경 우에 레지스터의 최소 길이는?",3비트,4비트,5비트,6비트,2,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 46번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,중앙처리장치와 기억장치 사이에 실질적인 대역폭 (Bandwidth)을 늘리기 위한 방법으로 가장 옳은 것은?,메모리 인터리빙,자기테이프 기억장치,가상 기억장치,폴링(Polling) 방법,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 48번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,메모리에 기억된 내용에 의해 접근하는 기억장치는?,associative memory,bubble memory 년 06 월 06 일 필기 기출문제,virtual memory,DMA,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 49번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,"데이터 단위가 8비트인 메모리에서 용량이 64kB 인 경우의 어드레스 핀의 개수는? (단, KB = kilo byte 이다.)",12개,14개,16개,18개,3,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 50번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,특정 비트를 반전시킬 때 사용하는 연산은?,AND,OR,EX-OR,MOVE,3,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 51번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,인터럽트(interrupt)가 발생할 경우 인터럽트 처리를 하기 전 에 스택에 저장하는 정보가 아닌 것은?,PC의 내용,인터럽트 벡터,상태 레지스터,CPU 레지스터의 내용,2,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 53번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,"A = 1, B = 1, C = 0, D = 1일 때 논리연산 ((AB ⊕ C)+C′ D)′+(A ⊕ CD)′의 결과 값과 (AB′C+BC′) ⊕ (A′+C′)(B′+AD′) 의 결과 값을 순서대로 나열한 것은?","0, 0","0, 1","1, 0","1, 1",2,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 54번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,순서논리회로가 아닌 것은?,플립플롭 회로,레지스터 회로,카운터 회로,가산기 회로,4,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 55번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,레지스터에 기억된 자료에서 특정한 위치의 비트 내용을 검 색 또는 위치를 교환하는 방법은?,rotate,overlap,decoder,encoder,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 56번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,"캐시와 주기억장치로 구성된 컴퓨터에서 주기억장치의 접근 시간이 200 ns, 캐시 적중률이 0.9, 평균 접근 시간이 30 ns 일 때 캐시 메모리의 접근 시간은?",9 ns,10 ns,11 ns,12 ns,2,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 57번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,프로세스가 수행될 때 나타나는 지역성을 응용해서 접근 속 도를 빠르게 하는 캐시 메모리에서 변화된 캐시의 내용을 주기억장치에 기록하는 방법이 아닌 것은?,write-through,write-back,write-once,write-all,4,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 58번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,연산 결과를 항상 누산기(Accmulator)에 저장하는 명령어 형식은?,0-주소 명령어,1-주소 명령어,2-주소 명령어,3-주소 명령어,2,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 59번,2020,,,,,computer-system-engineer
WRITTEN_CBT,컴퓨터 구조,"상대 주소모드를 사용하는 컴퓨터에서 분기 명렁어가 저장 되어 있는 기억장치 위치의 주소가 256AH이고, 명령어에 지정된 변위값이 –75H인 경우 분기되는 주소의 위치는? (단, 분기명령어의 길이는 3바이트이다.)",24F2H 번지,24F5H 번지,24F8H 번지,256DH 번지,3,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|전자계산기구조,전자계산기조직응용기사 2020-06-06 60번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,CPU 스케줄링에 있어서 선점(Preemption) 알고리즘에 해당 하는 것은?,SRT(Shortest Remaining Time),우선순위 알고리즘,HRN(Highest Response-ratio Next),FCFS(First Come First Served),1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|운영체제,전자계산기조직응용기사 2020-06-06 61번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,프로세스 상태의 종류로 틀린 것은?,Request,Ready,Running,Block,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|운영체제,전자계산기조직응용기사 2020-06-06 62번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,UNIX시스템에서 사용되는 쉘의 종류로 틀린 것은?,Alpha Shell,C Shell,Bourne Shell,Korn Shell,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|운영체제,전자계산기조직응용기사 2020-06-06 64번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,운영체제에 속하지 않는 것은?,Windows 10,Linux,OS/2,RADEON 7,4,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|운영체제,전자계산기조직응용기사 2020-06-06 65번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,어셈블리 언어에 대한 설명으로 틀린 것은?,어셈블러에 의하여 기계어로 번역되어야 한다.,어셈블리 언어는 기종에 관계없이 동일한 명령어로 구성 되는 장점이 있다.,기로호 표기되어 프로그램을 작성하기가 기계어보다 편 리하다.,어셈블리어에서 사용되는 명령은 의사 명령과 실행 명령 으로 구분할 수 있다.,2,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|운영체제,전자계산기조직응용기사 2020-06-06 66번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,분산 처리 시스템의 계층 구조 그림에서 (ㄱ)에 해당하는 계 년 06 월 06 일 필기 기출문제 층은?,프로세스 계층,보안 계층,입출력 계층,네트워크 계층,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|운영체제,전자계산기조직응용기사 2020-06-06 67번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,세마포어(semaphore)에 관한 설명 중 틀린 것은?,다익스트라(Dijkstra)가 제안한 방법이다.,세마포어는 여러 가지 동기 문제를 해결하는 데 사용된 다.,프로세스 하나가 세마포어 값을 수정할 때 다른 프로세 스가 같은 세마포어 값을 동시에 수정할 수 있다.,세마포어는 음이 아닌 정수값을 갖는 플래그 변수이다.,3,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|운영체제,전자계산기조직응용기사 2020-06-06 68번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,공개키 암호화 기법에 대한 설명으로 옳지 않은 것은?,"공개키 암호화 알고리즘으로 SEED, 3DES, AES 등이 있 다.",공개키 암호화 시스템에서는 안전한 키 분배(Key Distribution)가 필요하다.,공개키 암호화 시스템은 긴 평문을 암호화하는 경우에는 적합하지 않다.,평문을 암호화하는 공개키와 복호화에 이용되는 비밀키 를 달리하는 비대칭키 암호화 기법이다.,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|운영체제,전자계산기조직응용기사 2020-06-06 69번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,임계구역(critical section) 문제를 해결하기 위해 충족해야 할 요건이 아닌 것은?,상호 배제(mutual exclusion),교착상태(deadlock),한계 대기(bounded waiting),진행(progress),2,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|운영체제,전자계산기조직응용기사 2020-06-06 70번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,사용자 수준에서 지원되는 스레드(thread)가 커널에서 지원 되는 스레드에 비해 가지는 장점은?,스레드 간의 전이 시에 커널이 개입하지 않으므로 수행 이 빠르다.,한 프로세스가 운영체제를 호출할 때 전체 프로세스가 대기할 필요가 없으므로 수행이 빠르다.,스레드의 개수가 많은 경우에는 프로세스 단위로 스케줄 링이 되기 때문에 처리 시간을 많이 배정받을 수 있다.,스레드의 개수가 많은 경우에는 각 스레드의 독립적인 스케줄링으로 인하여 처리 시간을 많이 배정받을 수 있 다.,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|운영체제,전자계산기조직응용기사 2020-06-06 71번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,한 프로세스에서 사용되는 각 페이지마다 시간 테이블을 두 어 현 시점에서 가장 오랫동안 사용되지 않은 페이지를 교 체하는 알고리즘은?,C-SCAN,FIFO,LRU,SJF,3,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|운영체제,전자계산기조직응용기사 2020-06-06 73번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,운영체제의 성능평가 기준에서 일정 시간 내에 시스템이 처 리하는 일의 양을 나타낸 것은?,Turn Around Time,Availability,Throughput,Reliability,3,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|운영체제,전자계산기조직응용기사 2020-06-06 74번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,프로세스(Process)의 정의로 틀린 것은?,PCB를 가진 프로그램,동기적 행위를 일으키는 주체,프로세서가 할당되는 실체,활동 중인 프로시저(Procedure),2,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|운영체제,전자계산기조직응용기사 2020-06-06 75번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,프로세스 스케줄링 기법 중 Round-Robin 기법에 대한 설 명으로 틀린 것은?,비 선점형 기법이다.,"시간할당량이 너무 커지면, FCFS와 비슷하게 된다.","시간 할당량이 너무 작아지면, 오버헤드가 커지게 된다.",interactive 시스템에 많이 사용된다.,1,,,,medium,,컴퓨터시스템기사|필기|기출|A계보|운영체제,전자계산기조직응용기사 2020-06-06 77번,2020,,,,,computer-system-engineer
WRITTEN_CBT,운영체제 및 시스템 소프트웨어,"현재 헤드의 위치가 50에 있고, 요청 대기열의 순서가 다음 과 같을 경우, C-SCAN 스케줄링 알고리즘에 의한 헤드의 총 이동거리는 얼마인가? (단, 현재 헤더의 이동 방향은 안 쪽이며, 안쪽의 위치는 0으로 가정한다.)",790,380 년 06 월 06 일 필기 기출문제,370,250,2,,,,medium,/questions/computer-system-engineer/a/20200606/q078-1.png,컴퓨터시스템기사|필기|기출|A계보|운영체제,전자계산기조직응용기사 2020-06-06 78번,2020,,,,,computer-system-engineer
